MA_DONG_XE,MA_LOAIXE,BIEN_SO_XE,MA_HD
APRRSV415,XCG2B.2,97-M386732,XCG_D0062175
APRRSV415,XCG2B.2,66-T612887,XCG_D0062246
APRRSV415,XCG2B.2,63-Y863188,XCG_D0063543
APRRSV415,XCG2B.2,15-G616913,XCG_D0063595
APRRSV415,XCG2B.2,12-G268767,XCG_D0062313
APRRSV415,XCG2B.2,50-D994531,XCG_D0062357
APRRSV415,XCG2B.2,49-S918873,XCG_D0062418
APRRSV415,XCG2B.2,43-T760193,XCG_D0063858
APRRSV415,XCG2B.2,93-X660038,XCG_D0063951
HONSH24,XCG2B.2,71-E854238,XCG_D0049396
HONSH24,XCG2B.2,57-E203710,XCG_D0050759
HONSH24,XCG2B.2,68-F544362,XCG_D0050801
HONSH24,XCG2B.2,97-P778993,XCG_D0046940
HONSH24,XCG2B.2,61-P563382,XCG_D0048239
HONSH24,XCG2B.2,89-V841195,XCG_D0048286
HONSH24,XCG2B.2,75-U481224,XCG_D0049577
HONSH24,XCG2B.2,25-B994802,XCG_D0051096
HONSH24,XCG2B.2,24-A825192,XCG_D0051137
HONSH24,XCG2B.2,15-G932489,XCG_D0047099
HONSH24,XCG2B.2,36-E950488,XCG_D0048322
HONSH24,XCG2B.2,84-M251094,XCG_D0049656
HONSH24,XCG2B.2,71-D716435,XCG_D0049708
HONSH24,XCG2B.2,65-S732639,XCG_D0047229
HONSH24,XCG2B.2,62-L754924,XCG_D0047256
HONSH24,XCG2B.2,31-S800661,XCG_D0048578
HONSH24,XCG2B.2,49-D927153,XCG_D0048596
HONSH24,XCG2B.2,55-H249631,XCG_D0047454
HONSH24,XCG2B.2,22-P221338,XCG_D0048674
HONSH24,XCG2B.2,58-F826677,XCG_D0047482
HONSH24,XCG2B.2,67-S498869,XCG_D0046211
HONSH24,XCG2B.2,35-N558032,XCG_D0050194
HONSH24,XCG2B.2,37-D684940,XCG_D0047645
HONSH24,XCG2B.2,38-N295028,XCG_D0047646
HONSH24,XCG2B.2,58-D548688,XCG_D0047708
HONSH24,XCG2B.2,89-H277785,XCG_D0050300
HONSH24,XCG2B.2,35-U883653,XCG_D0046413
HONSH24,XCG2B.2,12-X594906,XCG_D0046432
HONSH24,XCG2B.2,43-H457416,XCG_D0047771
HONSH24,XCG2B.2,50-S301738,XCG_D0050318
HONSH24,XCG2B.2,35-A563014,XCG_D0047813
HONSH24,XCG2B.2,22-L997665,XCG_D0049197
HONSH24,XCG2B.2,49-S305745,XCG_D0050562
HONSH24,XCG2B.2,31-U495437,XCG_D0046710
HONSH24,XCG2B.2,36-N444043,XCG_D0048096
HONSH24,XCG2B.2,64-V893328,XCG_D0049313
HONSH24,XCG2B.2,81-T498287,XCG_D0050645
HONSH24,XCG2B.2,95-N746802,XCG_D0050689
HONSH24,XCG2B.2,20-F315571,XCG_D0050699
HONSH24,XCG2B.2,63-K891256,XCG_D0045216
HONSH24,XCG2B.2,26-U956731,XCG_D0045399
HONSH24,XCG2B.2,93-A496858,XCG_D0045407
HONSH24,XCG2B.2,94-Y991706,XCG_D0045443
HONSH24,XCG2B.2,11-H601929,XCG_D0045578
HONSH24,XCG2B.2,95-U892945,XCG_D0045582
HONSH24,XCG2B.2,99-E518521,XCG_D0057440
HONSH24,XCG2B.2,89-T370795,XCG_D0057491
HONSH24,XCG2B.2,52-H798194,XCG_D0058685
HONSH24,XCG2B.2,75-T413495,XCG_D0058759
HONSH24,XCG2B.2,35-U883653,XCG_D0061413
HONSH24,XCG2B.2,12-X594906,XCG_D0061432
HONSH24,XCG2B.2,83-X561371,XCG_D0057508
HONSH24,XCG2B.2,85-Z985426,XCG_D0058786
HONSH24,XCG2B.2,52-L761370,XCG_D0057606
HONSH24,XCG2B.2,58-H927710,XCG_D0057634
HONSH24,XCG2B.2,63-K891256,XCG_D0060216
HONSH24,XCG2B.2,32-Y184032,XCG_D0058939
HONSH24,XCG2B.2,33-M556124,XCG_D0057818
HONSH24,XCG2B.2,26-U956731,XCG_D0060399
HONSH24,XCG2B.2,93-A496858,XCG_D0060407
HONSH24,XCG2B.2,20-L638729,XCG_D0059158
HONSH24,XCG2B.2,47-S963618,XCG_D0059180
HONSH24,XCG2B.2,94-Y991706,XCG_D0060443
HONSH24,XCG2B.2,11-H601929,XCG_D0060578
HONSH24,XCG2B.2,95-U892945,XCG_D0060582
HONSH24,XCG2B.2,17-H427419,XCG_D0056702
HONSH24,XCG2B.2,74-X727584,XCG_D0056720
HONSH24,XCG2B.2,84-S297871,XCG_D0059294
HONSH24,XCG2B.2,22-K747732,XCG_D0059321
HONSH24,XCG2B.2,84-S322571,XCG_D0059326
HONSH24,XCG2B.2,49-B145200,XCG_D0058117
HONSH24,XCG2B.2,97-Z510652,XCG_D0058146
HONSH24,XCG2B.2,38-V916732,XCG_D0058171
HONSH24,XCG2B.2,38-C420244,XCG_D0059425
HONSH24,XCG2B.2,66-G508105,XCG_D0058207
HONSH24,XCG2B.2,90-B752885,XCG_D0058256
HONSH24,XCG2B.2,12-P823959,XCG_D0059494
HONSH24,XCG2B.2,35-N854777,XCG_D0056975
HONSH24,XCG2B.2,49-A629981,XCG_D0058286
HONSH24,XCG2B.2,49-V725713,XCG_D0058338
HONSH24,XCG2B.2,99-K959648,XCG_D0057017
HONSH24,XCG2B.2,67-S498869,XCG_D0061211
HONSH24,XCG2B.2,70-F371897,XCG_D0057342
HONSH24,XCG2B.2,88-M288810,XCG_D0057365
HONSH24,XCG2B.2,99-X556610,XCG_D0054930
HONSH24,XCG2B.2,55-H183176,XCG_D0052230
HONSH24,XCG2B.2,65-B573338,XCG_D0055058
HONSH24,XCG2B.2,88-D710681,XCG_D0052344
HONSH24,XCG2B.2,77-S978719,XCG_D0053716
HONSH24,XCG2B.2,68-A904191,XCG_D0053781
HONSH24,XCG2B.2,50-S357273,XCG_D0055174
HONSH24,XCG2B.2,40-H327953,XCG_D0055242
HONSH24,XCG2B.2,36-B850461,XCG_D0051211
HONSH24,XCG2B.2,52-H288617,XCG_D0053852
HONSH24,XCG2B.2,40-D667532,XCG_D0055349
HONSH24,XCG2B.2,20-F452343,XCG_D0051371
HONSH24,XCG2B.2,52-F546340,XCG_D0051420
HONSH24,XCG2B.2,68-H624930,XCG_D0054099
HONSH24,XCG2B.2,56-C471257,XCG_D0054101
HONSH24,XCG2B.2,19-S537179,XCG_D0054108
HONSH24,XCG2B.2,31-T585612,XCG_D0055568
HONSH24,XCG2B.2,30-C943027,XCG_D0051505
HONSH24,XCG2B.2,83-B690383,XCG_D0055699
HONSH24,XCG2B.2,34-T120529,XCG_D0055710
HONSH24,XCG2B.2,64-D248787,XCG_D0053016
HONSH24,XCG2B.2,58-U610768,XCG_D0054353
HONSH24,XCG2B.2,94-C307176,XCG_D0055814
HONSH24,XCG2B.2,99-P381771,XCG_D0055830
HONSH24,XCG2B.2,95-F473072,XCG_D0051733
HONSH24,XCG2B.2,49-H401478,XCG_D0051764
HONSH24,XCG2B.2,67-U669252,XCG_D0051801
HONSH24,XCG2B.2,51-Z764280,XCG_D0053076
HONSH24,XCG2B.2,99-C824713,XCG_D0055854
HONSH24,XCG2B.2,11-Y222325,XCG_D0055896
HONSH24,XCG2B.2,80-U143735,XCG_D0053165
HONSH24,XCG2B.2,39-Z292591,XCG_D0053297
HONSH24,XCG2B.2,99-B552655,XCG_D0054578
HONSH24,XCG2B.2,43-B694580,XCG_D0054610
HONSH24,XCG2B.2,81-U630627,XCG_D0052017
HONSH24,XCG2B.2,33-F378222,XCG_D0053338
HONSH24,XCG2B.2,55-N748034,XCG_D0056097
HONSH24,XCG2B.2,20-A560943,XCG_D0053406
HONSH24,XCG2B.2,73-B102880,XCG_D0053438
HONSH24,XCG2B.2,62-T771173,XCG_D0053449
HONSH24,XCG2B.2,88-B456873,XCG_D0052145
HONSH24,XCG2B.2,25-M242408,XCG_D0052218
HONSH24,XCG2B.2,95-L892757,XCG_D0053508
HONSH24,XCG2B.2,35-N558032,XCG_D0062846
HONSH24,XCG2B.2,30-C943027,XCG_D0064157
HONSH24,XCG2B.2,89-H277785,XCG_D0062952
HONSH24,XCG2B.2,50-S301738,XCG_D0062970
HONSH24,XCG2B.2,31-U495437,XCG_D0061710
HONSH24,XCG2B.2,95-F473072,XCG_D0064385
HONSH24,XCG2B.2,49-H401478,XCG_D0064416
HONSH24,XCG2B.2,67-U669252,XCG_D0064453
HONSH24,XCG2B.2,49-S305745,XCG_D0063214
HONSH24,XCG2B.2,97-P778993,XCG_D0061940
HONSH24,XCG2B.2,81-T498287,XCG_D0063297
HONSH24,XCG2B.2,95-N746802,XCG_D0063341
HONSH24,XCG2B.2,20-F315571,XCG_D0063351
HONSH24,XCG2B.2,15-G932489,XCG_D0062099
HONSH24,XCG2B.2,57-E203710,XCG_D0063411
HONSH24,XCG2B.2,68-F544362,XCG_D0063453
HONSH24,XCG2B.2,65-S732639,XCG_D0062229
HONSH24,XCG2B.2,62-L754924,XCG_D0062256
HONSH24,XCG2B.2,71-D716435,XCG_D0062360
HONSH24,XCG2B.2,25-B994802,XCG_D0063748
HONSH24,XCG2B.2,24-A825192,XCG_D0063789
HONSH24,XCG2B.2,36-B850461,XCG_D0063863
HONSH24,XCG2B.2,20-F452343,XCG_D0064023
HONSH24,XCG2B.2,52-F546340,XCG_D0064072
PIAZIP13,XCG2B.2,64-Z177724,XCG_D0049421
PIAZIP13,XCG2B.2,66-A932756,XCG_D0049432
PIAZIP13,XCG2B.2,15-N926701,XCG_D0050799
PIAZIP13,XCG2B.2,22-Z745468,XCG_D0046890
PIAZIP13,XCG2B.2,86-G490067,XCG_D0046929
PIAZIP13,XCG2B.2,67-F779381,XCG_D0049464
PIAZIP13,XCG2B.2,61-Y602747,XCG_D0047037
PIAZIP13,XCG2B.2,35-V440816,XCG_D0048224
PIAZIP13,XCG2B.2,11-B791405,XCG_D0049552
PIAZIP13,XCG2B.2,33-V321259,XCG_D0047056
PIAZIP13,XCG2B.2,24-M687060,XCG_D0049669
PIAZIP13,XCG2B.2,58-P938337,XCG_D0050942
PIAZIP13,XCG2B.2,89-H500877,XCG_D0047133
PIAZIP13,XCG2B.2,63-F931555,XCG_D0047201
PIAZIP13,XCG2B.2,49-M798200,XCG_D0047233
PIAZIP13,XCG2B.2,99-U164522,XCG_D0048479
PIAZIP13,XCG2B.2,26-M589624,XCG_D0048565
PIAZIP13,XCG2B.2,17-F684757,XCG_D0048609
PIAZIP13,XCG2B.2,56-K821060,XCG_D0049913
PIAZIP13,XCG2B.2,94-U217644,XCG_D0049933
PIAZIP13,XCG2B.2,17-U965831,XCG_D0046100
PIAZIP13,XCG2B.2,37-C331751,XCG_D0048688
PIAZIP13,XCG2B.2,65-X689771,XCG_D0050032
PIAZIP13,XCG2B.2,37-C969693,XCG_D0046132
PIAZIP13,XCG2B.2,68-F557283,XCG_D0047549
PIAZIP13,XCG2B.2,83-F778765,XCG_D0050143
PIAZIP13,XCG2B.2,89-T845128,XCG_D0046303
PIAZIP13,XCG2B.2,57-F891971,XCG_D0046354
PIAZIP13,XCG2B.2,54-Z982766,XCG_D0047634
PIAZIP13,XCG2B.2,55-A298070,XCG_D0047694
PIAZIP13,XCG2B.2,22-C904280,XCG_D0050286
PIAZIP13,XCG2B.2,67-B847200,XCG_D0046425
PIAZIP13,XCG2B.2,68-H106800,XCG_D0047756
PIAZIP13,XCG2B.2,77-T107498,XCG_D0046460
PIAZIP13,XCG2B.2,32-L652029,XCG_D0046498
PIAZIP13,XCG2B.2,64-E883418,XCG_D0046507
PIAZIP13,XCG2B.2,75-L256522,XCG_D0047822
PIAZIP13,XCG2B.2,60-T615144,XCG_D0049096
PIAZIP13,XCG2B.2,71-A882353,XCG_D0050395
PIAZIP13,XCG2B.2,74-G774491,XCG_D0046566
PIAZIP13,XCG2B.2,93-A621708,XCG_D0050513
PIAZIP13,XCG2B.2,98-C425661,XCG_D0046635
PIAZIP13,XCG2B.2,11-V908259,XCG_D0046679
PIAZIP13,XCG2B.2,90-B339070,XCG_D0050600
PIAZIP13,XCG2B.2,74-D689638,XCG_D0046726
PIAZIP13,XCG2B.2,26-F813984,XCG_D0046761
PIAZIP13,XCG2B.2,47-U798330,XCG_D0049331
PIAZIP13,XCG2B.2,52-M149568,XCG_D0045746
PIAZIP13,XCG2B.2,54-E722221,XCG_D0045866
PIAZIP13,XCG2B.2,84-B616295,XCG_D0045584
PIAZIP13,XCG2B.2,89-T845128,XCG_D0061303
PIAZIP13,XCG2B.2,57-F891971,XCG_D0061354
PIAZIP13,XCG2B.2,67-B847200,XCG_D0061425
PIAZIP13,XCG2B.2,81-D425870,XCG_D0057575
PIAZIP13,XCG2B.2,98-C425661,XCG_D0061635
PIAZIP13,XCG2B.2,11-V908259,XCG_D0061679
PIAZIP13,XCG2B.2,99-C885937,XCG_D0057621
PIAZIP13,XCG2B.2,77-T107498,XCG_D0061460
PIAZIP13,XCG2B.2,32-L652029,XCG_D0061498
PIAZIP13,XCG2B.2,64-E883418,XCG_D0061507
PIAZIP13,XCG2B.2,74-G774491,XCG_D0061566
PIAZIP13,XCG2B.2,99-L965591,XCG_D0059014
PIAZIP13,XCG2B.2,95-Y845057,XCG_D0059038
PIAZIP13,XCG2B.2,65-S855332,XCG_D0056581
PIAZIP13,XCG2B.2,61-P942917,XCG_D0059167
PIAZIP13,XCG2B.2,17-C350022,XCG_D0057935
PIAZIP13,XCG2B.2,89-T969290,XCG_D0057956
PIAZIP13,XCG2B.2,55-U220287,XCG_D0057989
PIAZIP13,XCG2B.2,79-H241591,XCG_D0058008
PIAZIP13,XCG2B.2,84-B616295,XCG_D0060584
PIAZIP13,XCG2B.2,30-D389479,XCG_D0059304
PIAZIP13,XCG2B.2,35-C140897,XCG_D0059378
PIAZIP13,XCG2B.2,83-L777204,XCG_D0059429
PIAZIP13,XCG2B.2,52-M149568,XCG_D0060746
PIAZIP13,XCG2B.2,60-V394857,XCG_D0056857
PIAZIP13,XCG2B.2,74-K139999,XCG_D0058200
PIAZIP13,XCG2B.2,54-E722221,XCG_D0060866
PIAZIP13,XCG2B.2,71-A149849,XCG_D0057065
PIAZIP13,XCG2B.2,15-N877836,XCG_D0059637
PIAZIP13,XCG2B.2,53-S501696,XCG_D0059649
PIAZIP13,XCG2B.2,97-P458404,XCG_D0059671
PIAZIP13,XCG2B.2,11-C456789,XCG_D0057098
PIAZIP13,XCG2B.2,71-G281031,XCG_D0059687
PIAZIP13,XCG2B.2,37-K710495,XCG_D0057177
PIAZIP13,XCG2B.2,81-U683247,XCG_D0057182
PIAZIP13,XCG2B.2,17-U965831,XCG_D0061100
PIAZIP13,XCG2B.2,37-C969693,XCG_D0061132
PIAZIP13,XCG2B.2,49-C520975,XCG_D0056302
PIAZIP13,XCG2B.2,37-P485982,XCG_D0053585
PIAZIP13,XCG2B.2,68-T609179,XCG_D0053629
PIAZIP13,XCG2B.2,92-U360284,XCG_D0055002
PIAZIP13,XCG2B.2,26-Z539145,XCG_D0056338
PIAZIP13,XCG2B.2,30-A446231,XCG_D0052339
PIAZIP13,XCG2B.2,64-M187596,XCG_D0053660
PIAZIP13,XCG2B.2,11-T532843,XCG_D0053692
PIAZIP13,XCG2B.2,17-E141964,XCG_D0053718
PIAZIP13,XCG2B.2,99-F613908,XCG_D0053746
PIAZIP13,XCG2B.2,90-X692816,XCG_D0051209
PIAZIP13,XCG2B.2,15-L342957,XCG_D0051217
PIAZIP13,XCG2B.2,58-L916934,XCG_D0051223
PIAZIP13,XCG2B.2,71-N425158,XCG_D0052481
PIAZIP13,XCG2B.2,59-E607164,XCG_D0055344
PIAZIP13,XCG2B.2,53-G438136,XCG_D0055365
PIAZIP13,XCG2B.2,17-M975650,XCG_D0052713
PIAZIP13,XCG2B.2,43-B141806,XCG_D0054066
PIAZIP13,XCG2B.2,33-M568058,XCG_D0051473
PIAZIP13,XCG2B.2,94-U649721,XCG_D0055503
PIAZIP13,XCG2B.2,49-G186921,XCG_D0051475
PIAZIP13,XCG2B.2,58-T370964,XCG_D0051524
PIAZIP13,XCG2B.2,64-F220136,XCG_D0051527
PIAZIP13,XCG2B.2,56-D938116,XCG_D0052849
PIAZIP13,XCG2B.2,49-D880655,XCG_D0055706
PIAZIP13,XCG2B.2,50-K740059,XCG_D0055732
PIAZIP13,XCG2B.2,24-Y105201,XCG_D0053025
PIAZIP13,XCG2B.2,92-T684778,XCG_D0054349
PIAZIP13,XCG2B.2,77-T128284,XCG_D0051752
PIAZIP13,XCG2B.2,53-U476148,XCG_D0053075
PIAZIP13,XCG2B.2,99-U552736,XCG_D0054560
PIAZIP13,XCG2B.2,60-S798138,XCG_D0055942
PIAZIP13,XCG2B.2,58-F634644,XCG_D0053280
PIAZIP13,XCG2B.2,66-A701967,XCG_D0056012
PIAZIP13,XCG2B.2,90-B527403,XCG_D0054693
PIAZIP13,XCG2B.2,25-B349561,XCG_D0052135
PIAZIP13,XCG2B.2,31-U435051,XCG_D0052140
PIAZIP13,XCG2B.2,22-F560260,XCG_D0053408
PIAZIP13,XCG2B.2,39-Z629386,XCG_D0053476
PIAZIP13,XCG2B.2,56-B223552,XCG_D0053477
PIAZIP13,XCG2B.2,80-K917617,XCG_D0052177
PIAZIP13,XCG2B.2,82-Z988766,XCG_D0053505
PIAZIP13,XCG2B.2,48-K987708,XCG_D0053516
PIAZIP13,XCG2B.2,83-F778765,XCG_D0062795
PIAZIP13,XCG2B.2,33-M568058,XCG_D0064125
PIAZIP13,XCG2B.2,49-G186921,XCG_D0064127
PIAZIP13,XCG2B.2,58-T370964,XCG_D0064176
PIAZIP13,XCG2B.2,64-F220136,XCG_D0064179
PIAZIP13,XCG2B.2,22-C904280,XCG_D0062938
PIAZIP13,XCG2B.2,74-D689638,XCG_D0061726
PIAZIP13,XCG2B.2,26-F813984,XCG_D0061761
PIAZIP13,XCG2B.2,71-A882353,XCG_D0063047
PIAZIP13,XCG2B.2,77-T128284,XCG_D0064404
PIAZIP13,XCG2B.2,93-A621708,XCG_D0063165
PIAZIP13,XCG2B.2,22-Z745468,XCG_D0061890
PIAZIP13,XCG2B.2,86-G490067,XCG_D0061929
PIAZIP13,XCG2B.2,90-B339070,XCG_D0063252
PIAZIP13,XCG2B.2,61-Y602747,XCG_D0062037
PIAZIP13,XCG2B.2,33-V321259,XCG_D0062056
PIAZIP13,XCG2B.2,89-H500877,XCG_D0062133
PIAZIP13,XCG2B.2,15-N926701,XCG_D0063451
PIAZIP13,XCG2B.2,63-F931555,XCG_D0062201
PIAZIP13,XCG2B.2,49-M798200,XCG_D0062233
PIAZIP13,XCG2B.2,58-P938337,XCG_D0063594
PIAZIP13,XCG2B.2,90-X692816,XCG_D0063861
PIAZIP13,XCG2B.2,56-K821060,XCG_D0062565
PIAZIP13,XCG2B.2,94-U217644,XCG_D0062585
PIAZIP13,XCG2B.2,15-L342957,XCG_D0063869
PIAZIP13,XCG2B.2,58-L916934,XCG_D0063875
PIAZIP13,XCG2B.2,65-X689771,XCG_D0062684
SYMATTI10,XCG2B.2,64-A612930,XCG_D0049395
SYMATTI10,XCG2B.2,56-T884712,XCG_D0046884
SYMATTI10,XCG2B.2,80-M787492,XCG_D0046888
SYMATTI10,XCG2B.2,22-B983635,XCG_D0048134
SYMATTI10,XCG2B.2,50-G753964,XCG_D0049466
SYMATTI10,XCG2B.2,65-M981633,XCG_D0049488
SYMATTI10,XCG2B.2,49-G563661,XCG_D0050885
SYMATTI10,XCG2B.2,35-K483015,XCG_D0048250
SYMATTI10,XCG2B.2,22-Y885427,XCG_D0048272
SYMATTI10,XCG2B.2,84-G162931,XCG_D0047110
SYMATTI10,XCG2B.2,31-B792646,XCG_D0048323
SYMATTI10,XCG2B.2,29-F982037,XCG_D0049687
SYMATTI10,XCG2B.2,47-G772903,XCG_D0047183
SYMATTI10,XCG2B.2,12-N105556,XCG_D0048387
SYMATTI10,XCG2B.2,55-Z845266,XCG_D0048404
SYMATTI10,XCG2B.2,51-E421113,XCG_D0049738
SYMATTI10,XCG2B.2,84-B261863,XCG_D0047227
SYMATTI10,XCG2B.2,62-P898199,XCG_D0047287
SYMATTI10,XCG2B.2,38-N666941,XCG_D0048534
SYMATTI10,XCG2B.2,38-V906514,XCG_D0046000
SYMATTI10,XCG2B.2,80-D133607,XCG_D0047315
SYMATTI10,XCG2B.2,58-X725377,XCG_D0048546
SYMATTI10,XCG2B.2,26-Z282729,XCG_D0048549
SYMATTI10,XCG2B.2,52-H486842,XCG_D0046072
SYMATTI10,XCG2B.2,90-N631312,XCG_D0049981
SYMATTI10,XCG2B.2,22-Z278896,XCG_D0049988
SYMATTI10,XCG2B.2,58-U610737,XCG_D0046149
SYMATTI10,XCG2B.2,34-E261730,XCG_D0046191
SYMATTI10,XCG2B.2,84-F709530,XCG_D0050101
SYMATTI10,XCG2B.2,38-N558622,XCG_D0046271
SYMATTI10,XCG2B.2,62-S707418,XCG_D0048816
SYMATTI10,XCG2B.2,39-C649515,XCG_D0050186
SYMATTI10,XCG2B.2,88-E690365,XCG_D0048949
SYMATTI10,XCG2B.2,38-Z519506,XCG_D0046379
SYMATTI10,XCG2B.2,65-T505212,XCG_D0047758
SYMATTI10,XCG2B.2,74-Y542266,XCG_D0047789
SYMATTI10,XCG2B.2,12-L761092,XCG_D0050322
SYMATTI10,XCG2B.2,64-S581717,XCG_D0050362
SYMATTI10,XCG2B.2,34-T900750,XCG_D0050384
SYMATTI10,XCG2B.2,17-A657254,XCG_D0050413
SYMATTI10,XCG2B.2,30-S794060,XCG_D0047908
SYMATTI10,XCG2B.2,74-U372401,XCG_D0049188
SYMATTI10,XCG2B.2,71-B680384,XCG_D0049191
SYMATTI10,XCG2B.2,89-G652707,XCG_D0050521
SYMATTI10,XCG2B.2,51-N249228,XCG_D0050543
SYMATTI10,XCG2B.2,55-T782609,XCG_D0046705
SYMATTI10,XCG2B.2,60-H546461,XCG_D0049353
SYMATTI10,XCG2B.2,30-M899050,XCG_D0045484
SYMATTI10,XCG2B.2,38-N558622,XCG_D0061271
SYMATTI10,XCG2B.2,19-K859764,XCG_D0057494
SYMATTI10,XCG2B.2,70-C489157,XCG_D0058738
SYMATTI10,XCG2B.2,38-Z519506,XCG_D0061379
SYMATTI10,XCG2B.2,20-A374230,XCG_D0057532
SYMATTI10,XCG2B.2,67-N105055,XCG_D0058811
SYMATTI10,XCG2B.2,24-P122595,XCG_D0058864
SYMATTI10,XCG2B.2,81-N200577,XCG_D0059128
SYMATTI10,XCG2B.2,83-G411806,XCG_D0059178
SYMATTI10,XCG2B.2,30-M899050,XCG_D0060484
SYMATTI10,XCG2B.2,54-U683968,XCG_D0056654
SYMATTI10,XCG2B.2,55-X161538,XCG_D0059243
SYMATTI10,XCG2B.2,93-N947665,XCG_D0059245
SYMATTI10,XCG2B.2,58-F635923,XCG_D0058052
SYMATTI10,XCG2B.2,33-K536143,XCG_D0059292
SYMATTI10,XCG2B.2,15-S517114,XCG_D0059316
SYMATTI10,XCG2B.2,19-X401729,XCG_D0059337
SYMATTI10,XCG2B.2,57-Y465318,XCG_D0056763
SYMATTI10,XCG2B.2,37-F800872,XCG_D0056818
SYMATTI10,XCG2B.2,81-Y105657,XCG_D0056852
SYMATTI10,XCG2B.2,71-F160004,XCG_D0057081
SYMATTI10,XCG2B.2,61-U127695,XCG_D0058345
SYMATTI10,XCG2B.2,11-C358219,XCG_D0058355
SYMATTI10,XCG2B.2,47-L870564,XCG_D0058367
SYMATTI10,XCG2B.2,12-B250024,XCG_D0059629
SYMATTI10,XCG2B.2,73-L116498,XCG_D0059641
SYMATTI10,XCG2B.2,56-U693036,XCG_D0059680
SYMATTI10,XCG2B.2,38-V906514,XCG_D0061000
SYMATTI10,XCG2B.2,31-A235000,XCG_D0058497
SYMATTI10,XCG2B.2,52-H486842,XCG_D0061072
SYMATTI10,XCG2B.2,66-U994218,XCG_D0058542
SYMATTI10,XCG2B.2,58-U610737,XCG_D0061149
SYMATTI10,XCG2B.2,34-E261730,XCG_D0061191
SYMATTI10,XCG2B.2,26-Z251876,XCG_D0056263
SYMATTI10,XCG2B.2,31-M424350,XCG_D0056319
SYMATTI10,XCG2B.2,56-K936111,XCG_D0052241
SYMATTI10,XCG2B.2,52-C291195,XCG_D0052245
SYMATTI10,XCG2B.2,74-N606621,XCG_D0052278
SYMATTI10,XCG2B.2,74-V270743,XCG_D0052436
SYMATTI10,XCG2B.2,40-V807671,XCG_D0053761
SYMATTI10,XCG2B.2,90-Z689384,XCG_D0051165
SYMATTI10,XCG2B.2,62-Z589021,XCG_D0053892
SYMATTI10,XCG2B.2,20-P559562,XCG_D0053950
SYMATTI10,XCG2B.2,77-L226683,XCG_D0051370
SYMATTI10,XCG2B.2,24-M120044,XCG_D0051384
SYMATTI10,XCG2B.2,88-E699170,XCG_D0052669
SYMATTI10,XCG2B.2,12-M720244,XCG_D0054002
SYMATTI10,XCG2B.2,93-M470598,XCG_D0055451
SYMATTI10,XCG2B.2,47-H974882,XCG_D0051455
SYMATTI10,XCG2B.2,82-X229824,XCG_D0051468
SYMATTI10,XCG2B.2,75-K638270,XCG_D0052774
SYMATTI10,XCG2B.2,68-P570922,XCG_D0054134
SYMATTI10,XCG2B.2,37-M818935,XCG_D0052884
SYMATTI10,XCG2B.2,54-V385058,XCG_D0054213
SYMATTI10,XCG2B.2,36-V921543,XCG_D0055615
SYMATTI10,XCG2B.2,95-F152234,XCG_D0054317
SYMATTI10,XCG2B.2,92-G613686,XCG_D0054356
SYMATTI10,XCG2B.2,90-M697333,XCG_D0051775
SYMATTI10,XCG2B.2,67-B619702,XCG_D0053085
SYMATTI10,XCG2B.2,89-T674720,XCG_D0051821
SYMATTI10,XCG2B.2,34-K514044,XCG_D0051862
SYMATTI10,XCG2B.2,65-Y823710,XCG_D0051868
SYMATTI10,XCG2B.2,35-T544113,XCG_D0053159
SYMATTI10,XCG2B.2,61-G207813,XCG_D0053169
SYMATTI10,XCG2B.2,98-U520402,XCG_D0054499
SYMATTI10,XCG2B.2,65-Y752083,XCG_D0055937
SYMATTI10,XCG2B.2,47-N246036,XCG_D0051908
SYMATTI10,XCG2B.2,82-U287699,XCG_D0054616
SYMATTI10,XCG2B.2,36-V884201,XCG_D0054727
SYMATTI10,XCG2B.2,59-P647393,XCG_D0056124
SYMATTI10,XCG2B.2,56-D316393,XCG_D0053402
SYMATTI10,XCG2B.2,47-E224607,XCG_D0053439
SYMATTI10,XCG2B.2,53-Y416835,XCG_D0054805
SYMATTI10,XCG2B.2,89-F967574,XCG_D0054811
SYMATTI10,XCG2B.2,65-Z948446,XCG_D0056196
SYMATTI10,XCG2B.2,72-D508891,XCG_D0056215
SYMATTI10,XCG2B.2,97-G484809,XCG_D0052206
SYMATTI10,XCG2B.2,58-D758203,XCG_D0052213
SYMATTI10,XCG2B.2,39-C649515,XCG_D0062838
SYMATTI10,XCG2B.2,82-X229824,XCG_D0064120
SYMATTI10,XCG2B.2,12-L761092,XCG_D0062974
SYMATTI10,XCG2B.2,64-S581717,XCG_D0063014
SYMATTI10,XCG2B.2,55-T782609,XCG_D0061705
SYMATTI10,XCG2B.2,34-T900750,XCG_D0063036
SYMATTI10,XCG2B.2,17-A657254,XCG_D0063065
SYMATTI10,XCG2B.2,90-M697333,XCG_D0064427
SYMATTI10,XCG2B.2,89-G652707,XCG_D0063173
SYMATTI10,XCG2B.2,89-T674720,XCG_D0064473
SYMATTI10,XCG2B.2,56-T884712,XCG_D0061884
SYMATTI10,XCG2B.2,80-M787492,XCG_D0061888
SYMATTI10,XCG2B.2,51-N249228,XCG_D0063195
SYMATTI10,XCG2B.2,84-G162931,XCG_D0062110
SYMATTI10,XCG2B.2,47-G772903,XCG_D0062183
SYMATTI10,XCG2B.2,84-B261863,XCG_D0062227
